step,episode,episode_reward,env,seed,agent
480000,480,924.4922481960735,walker_stand,4,DrQ
490000,490,874.8420614323703,walker_stand,4,DrQ
500000,500,966.8075752910428,walker_stand,4,DrQ
510000,510,944.9065410937116,walker_stand,4,DrQ
520000,520,971.7236513570332,walker_stand,4,DrQ
530000,530,981.3189184408928,walker_stand,4,DrQ
540000,540,978.1694850173184,walker_stand,4,DrQ
550000,550,830.8579414574175,walker_stand,4,DrQ
560000,560,946.7170127719568,walker_stand,4,DrQ
570000,570,869.0691346715123,walker_stand,4,DrQ
580000,580,930.4066968686266,walker_stand,4,DrQ
590000,590,975.993262475349,walker_stand,4,DrQ
600000,600,874.5277623854205,walker_stand,4,DrQ
610000,610,973.3878192164616,walker_stand,4,DrQ
620000,620,834.0062451658941,walker_stand,4,DrQ
630000,630,961.8938240992388,walker_stand,4,DrQ
640000,640,946.9787815566672,walker_stand,4,DrQ
650000,650,971.7644585461272,walker_stand,4,DrQ
660000,660,969.327801373808,walker_stand,4,DrQ
670000,670,963.9743484770404,walker_stand,4,DrQ
680000,680,970.3948896262576,walker_stand,4,DrQ
690000,690,949.3551620345633,walker_stand,4,DrQ
700000,700,950.2847034508096,walker_stand,4,DrQ
710000,710,982.2568794072224,walker_stand,4,DrQ
720000,720,958.872574490476,walker_stand,4,DrQ
730000,730,980.7015393131225,walker_stand,4,DrQ
740000,740,968.9308077617804,walker_stand,4,DrQ
750000,750,961.5497703426324,walker_stand,4,DrQ
760000,760,971.7412950002991,walker_stand,4,DrQ
770000,770,982.336718882161,walker_stand,4,DrQ
780000,780,980.4452740188374,walker_stand,4,DrQ
790000,790,950.992982247048,walker_stand,4,DrQ
800000,800,966.6052477299244,walker_stand,4,DrQ
810000,810,962.8412518034212,walker_stand,4,DrQ
820000,820,943.1821132641924,walker_stand,4,DrQ
830000,830,915.6138046903968,walker_stand,4,DrQ
840000,840,972.8749974519426,walker_stand,4,DrQ
850000,850,960.4377923112364,walker_stand,4,DrQ
860000,860,977.7700156748756,walker_stand,4,DrQ
870000,870,970.1516075321844,walker_stand,4,DrQ
880000,880,958.2803147471748,walker_stand,4,DrQ
890000,890,965.0930133915516,walker_stand,4,DrQ
900000,900,960.800155102312,walker_stand,4,DrQ
910000,910,969.9268241776742,walker_stand,4,DrQ
920000,920,981.6843280690948,walker_stand,4,DrQ
930000,930,958.326532826478,walker_stand,4,DrQ
940000,940,978.606361718774,walker_stand,4,DrQ
950000,950,906.4338820646266,walker_stand,4,DrQ
960000,960,984.3154151524674,walker_stand,4,DrQ
970000,970,962.737707098972,walker_stand,4,DrQ
980000,980,938.010410857052,walker_stand,4,DrQ
990000,990,946.3225980275024,walker_stand,4,DrQ
1000000,1000,979.3598565925986,walker_stand,4,DrQ
1010000,1010,966.0854781389102,walker_stand,4,DrQ
1020000,1020,976.0687313928591,walker_stand,4,DrQ
1030000,1030,962.9728140842308,walker_stand,4,DrQ
1040000,1040,975.9070347288977,walker_stand,4,DrQ
1050000,1050,970.783230772937,walker_stand,4,DrQ
1060000,1060,972.092744479102,walker_stand,4,DrQ
1070000,1070,967.1891342649304,walker_stand,4,DrQ
1080000,1080,964.9594866934544,walker_stand,4,DrQ
1090000,1090,972.9309085965984,walker_stand,4,DrQ
1100000,1100,980.2501460901656,walker_stand,4,DrQ
1110000,1110,974.068454939156,walker_stand,4,DrQ
1120000,1120,958.7122230289012,walker_stand,4,DrQ
1130000,1130,978.4252117898308,walker_stand,4,DrQ
1140000,1140,968.9931865779796,walker_stand,4,DrQ
1150000,1150,974.2641922906251,walker_stand,4,DrQ
1160000,1160,977.0586014550894,walker_stand,4,DrQ
1170000,1170,982.9400423611256,walker_stand,4,DrQ
1180000,1180,978.0409354870444,walker_stand,4,DrQ
1190000,1190,969.9855028594912,walker_stand,4,DrQ
1200000,1200,920.4279763984568,walker_stand,4,DrQ
1210000,1210,962.3938388036798,walker_stand,4,DrQ
1220000,1220,956.5106922561296,walker_stand,4,DrQ
1230000,1230,811.2600065040593,walker_stand,4,DrQ
1240000,1240,961.0284868514268,walker_stand,4,DrQ
1250000,1250,865.210710443678,walker_stand,4,DrQ
1260000,1260,963.01476984461,walker_stand,4,DrQ
1270000,1270,933.0295965524076,walker_stand,4,DrQ
1280000,1280,956.3414563407872,walker_stand,4,DrQ
1290000,1290,953.7418117794984,walker_stand,4,DrQ
1300000,1300,904.028915653164,walker_stand,4,DrQ
1310000,1310,935.196700882768,walker_stand,4,DrQ
1320000,1320,977.9612742451188,walker_stand,4,DrQ
1330000,1330,976.6050447809582,walker_stand,4,DrQ
1340000,1340,949.6080918893882,walker_stand,4,DrQ
1350000,1350,979.5837107512468,walker_stand,4,DrQ
1360000,1360,917.048198717405,walker_stand,4,DrQ
1370000,1370,975.8565711187764,walker_stand,4,DrQ
1380000,1380,932.6258022415892,walker_stand,4,DrQ
1390000,1390,977.1763583647704,walker_stand,4,DrQ
1400000,1400,967.2874297766032,walker_stand,4,DrQ
1410000,1410,972.5728896930004,walker_stand,4,DrQ
1420000,1420,979.8173844247832,walker_stand,4,DrQ
1430000,1430,954.0526222105036,walker_stand,4,DrQ
1440000,1440,908.7629024075028,walker_stand,4,DrQ
1450000,1450,946.6212575234836,walker_stand,4,DrQ
1460000,1460,960.0755297895478,walker_stand,4,DrQ
1470000,1470,944.9093158214948,walker_stand,4,DrQ
1480000,1480,944.3266729186744,walker_stand,4,DrQ
1490000,1490,918.2688462269545,walker_stand,4,DrQ
1500000,1500,950.1757385456604,walker_stand,4,DrQ
1510000,1510,889.5337441102844,walker_stand,4,DrQ
1520000,1520,974.0912519500804,walker_stand,4,DrQ
1530000,1530,962.9471452326904,walker_stand,4,DrQ
1540000,1540,969.6316764849722,walker_stand,4,DrQ
1550000,1550,960.2482230522224,walker_stand,4,DrQ
1560000,1560,962.220781147121,walker_stand,4,DrQ
1570000,1570,969.64192675417,walker_stand,4,DrQ
1580000,1580,936.8300720442855,walker_stand,4,DrQ
1590000,1590,979.8780063687784,walker_stand,4,DrQ
1600000,1600,928.2134502593464,walker_stand,4,DrQ
1610000,1610,979.629945751999,walker_stand,4,DrQ
1620000,1620,966.3170367679757,walker_stand,4,DrQ
1630000,1630,957.3829205720308,walker_stand,4,DrQ
1640000,1640,974.6376728348164,walker_stand,4,DrQ
1650000,1650,977.18713520058,walker_stand,4,DrQ
1660000,1660,979.4609579686892,walker_stand,4,DrQ
1670000,1670,964.6950085596212,walker_stand,4,DrQ
1680000,1680,895.6658720202838,walker_stand,4,DrQ
1690000,1690,924.2321303384466,walker_stand,4,DrQ
1700000,1700,964.594735032048,walker_stand,4,DrQ
1710000,1710,985.2680364686432,walker_stand,4,DrQ
1720000,1720,973.6838655016844,walker_stand,4,DrQ
1730000,1730,934.5444982599572,walker_stand,4,DrQ
1740000,1740,972.2412082829125,walker_stand,4,DrQ
1750000,1750,943.58776131396,walker_stand,4,DrQ
1760000,1760,969.3148217888825,walker_stand,4,DrQ
1770000,1770,966.7104313558592,walker_stand,4,DrQ
1780000,1780,921.2307689579728,walker_stand,4,DrQ
1790000,1790,971.3443491965752,walker_stand,4,DrQ
1800000,1800,918.7979944744422,walker_stand,4,DrQ
1810000,1810,981.0512518722217,walker_stand,4,DrQ
1820000,1820,981.098725346942,walker_stand,4,DrQ
1830000,1830,979.1577297326584,walker_stand,4,DrQ
1840000,1840,917.1930893543712,walker_stand,4,DrQ
1850000,1850,982.9775822989836,walker_stand,4,DrQ
1860000,1860,975.8463901508584,walker_stand,4,DrQ
1870000,1870,977.6810579482884,walker_stand,4,DrQ
1880000,1880,949.7497356006144,walker_stand,4,DrQ
1890000,1890,924.186980861516,walker_stand,4,DrQ
1900000,1900,941.0902830486972,walker_stand,4,DrQ
1910000,1910,972.0628397898583,walker_stand,4,DrQ
1920000,1920,979.8986835519072,walker_stand,4,DrQ
1930000,1930,988.004273910809,walker_stand,4,DrQ
1940000,1940,975.3139749146334,walker_stand,4,DrQ
1950000,1950,974.5211949127277,walker_stand,4,DrQ
1960000,1960,979.8899005009572,walker_stand,4,DrQ
1970000,1970,965.1192475692872,walker_stand,4,DrQ
1980000,1980,971.1994427560415,walker_stand,4,DrQ
1990000,1990,977.4472669258812,walker_stand,4,DrQ
2000000,2000,985.1293443668724,walker_stand,4,DrQ
2010000,2010,986.415136214437,walker_stand,4,DrQ
2020000,2020,972.0204140226336,walker_stand,4,DrQ
2030000,2030,982.6752198133224,walker_stand,4,DrQ
2040000,2040,979.808866587194,walker_stand,4,DrQ
2050000,2050,984.120027332572,walker_stand,4,DrQ
2060000,2060,981.3636841581864,walker_stand,4,DrQ
2070000,2070,985.7260044835162,walker_stand,4,DrQ
2080000,2080,983.3234147864116,walker_stand,4,DrQ
2090000,2090,972.16093031012,walker_stand,4,DrQ
2100000,2100,973.0934959104468,walker_stand,4,DrQ
2110000,2110,979.6646594700084,walker_stand,4,DrQ
2120000,2120,983.2585995181825,walker_stand,4,DrQ
2130000,2130,976.8086351561394,walker_stand,4,DrQ
2140000,2140,971.6448250486792,walker_stand,4,DrQ
2150000,2150,973.8555135933284,walker_stand,4,DrQ
2160000,2160,969.4046910354292,walker_stand,4,DrQ
2170000,2170,910.0416313710668,walker_stand,4,DrQ
2180000,2180,905.4136467431264,walker_stand,4,DrQ
0,0,120.66018703014484,walker_stand,7,DrQ
10000,10,244.17502616923875,walker_stand,7,DrQ
20000,20,284.1850663093168,walker_stand,7,DrQ
30000,30,399.288608784878,walker_stand,7,DrQ
40000,40,545.4486880222197,walker_stand,7,DrQ
50000,50,538.5674438195566,walker_stand,7,DrQ
60000,60,822.8057099225227,walker_stand,7,DrQ
70000,70,755.6134347408495,walker_stand,7,DrQ
80000,80,855.2114809343341,walker_stand,7,DrQ
90000,90,918.553685936264,walker_stand,7,DrQ
100000,100,898.6834865137204,walker_stand,7,DrQ
110000,110,922.4452025786412,walker_stand,7,DrQ
120000,120,947.786761354274,walker_stand,7,DrQ
130000,130,724.8829601300332,walker_stand,7,DrQ
140000,140,940.710015713674,walker_stand,7,DrQ
150000,150,952.7485918225486,walker_stand,7,DrQ
160000,160,901.5850073508576,walker_stand,7,DrQ
170000,170,897.9836511533001,walker_stand,7,DrQ
180000,180,959.620599916556,walker_stand,7,DrQ
190000,190,840.0332058628676,walker_stand,7,DrQ
200000,200,935.5129163169812,walker_stand,7,DrQ
210000,210,975.3799468910864,walker_stand,7,DrQ
220000,220,967.1106392389572,walker_stand,7,DrQ
230000,230,944.8522029298877,walker_stand,7,DrQ
240000,240,967.4235550528396,walker_stand,7,DrQ
250000,250,973.4742597802936,walker_stand,7,DrQ
260000,260,975.590417490017,walker_stand,7,DrQ
270000,270,968.589692707198,walker_stand,7,DrQ
280000,280,970.5542315693448,walker_stand,7,DrQ
290000,290,947.7948403677126,walker_stand,7,DrQ
300000,300,944.0235743550568,walker_stand,7,DrQ
310000,310,922.5191510251504,walker_stand,7,DrQ
320000,320,960.6503948565849,walker_stand,7,DrQ
330000,330,963.2310731786936,walker_stand,7,DrQ
340000,340,964.2325851609118,walker_stand,7,DrQ
350000,350,946.1364360956396,walker_stand,7,DrQ
360000,360,951.0016257615598,walker_stand,7,DrQ
370000,370,950.3506753698296,walker_stand,7,DrQ
380000,380,928.6712940488048,walker_stand,7,DrQ
390000,390,888.4722301117322,walker_stand,7,DrQ
400000,400,976.5644273443996,walker_stand,7,DrQ
410000,410,945.6809663365872,walker_stand,7,DrQ
420000,420,903.2062529233214,walker_stand,7,DrQ
430000,430,961.24516539986,walker_stand,7,DrQ
440000,440,962.8441741938964,walker_stand,7,DrQ
450000,450,971.7139316343894,walker_stand,7,DrQ
460000,460,979.46416626981,walker_stand,7,DrQ
470000,470,961.5984880502276,walker_stand,7,DrQ
480000,480,973.5934134398492,walker_stand,7,DrQ
490000,490,966.0915206828251,walker_stand,7,DrQ
500000,500,973.0109553686484,walker_stand,7,DrQ
510000,510,949.4152878810764,walker_stand,7,DrQ
520000,520,976.784224463434,walker_stand,7,DrQ
530000,530,903.2181070165136,walker_stand,7,DrQ
540000,540,959.3808522166024,walker_stand,7,DrQ
550000,550,960.8891679386746,walker_stand,7,DrQ
560000,560,971.0113223907938,walker_stand,7,DrQ
570000,570,974.5219488251108,walker_stand,7,DrQ
580000,580,965.03525004902,walker_stand,7,DrQ
590000,590,907.2562300450096,walker_stand,7,DrQ
600000,600,964.8714861861828,walker_stand,7,DrQ
610000,610,975.9525952480752,walker_stand,7,DrQ
620000,620,980.500286813542,walker_stand,7,DrQ
630000,630,962.0767951178364,walker_stand,7,DrQ
640000,640,970.320716335986,walker_stand,7,DrQ
650000,650,960.8695087836796,walker_stand,7,DrQ
660000,660,920.0737171453331,walker_stand,7,DrQ
670000,670,967.5814742873854,walker_stand,7,DrQ
680000,680,973.781678692662,walker_stand,7,DrQ
690000,690,974.7543678340204,walker_stand,7,DrQ
700000,700,967.5832311248316,walker_stand,7,DrQ
710000,710,749.2117651652331,walker_stand,7,DrQ
720000,720,943.0394868498804,walker_stand,7,DrQ
730000,730,970.1085188251758,walker_stand,7,DrQ
740000,740,975.8166017431272,walker_stand,7,DrQ
750000,750,974.1241175777149,walker_stand,7,DrQ
760000,760,955.1541023429832,walker_stand,7,DrQ
770000,770,970.8315356121772,walker_stand,7,DrQ
780000,780,965.4243958151708,walker_stand,7,DrQ
790000,790,976.5139442227272,walker_stand,7,DrQ
800000,800,960.8540038022554,walker_stand,7,DrQ
810000,810,964.7132645134365,walker_stand,7,DrQ
820000,820,904.838181383618,walker_stand,7,DrQ
830000,830,964.2707112905496,walker_stand,7,DrQ
840000,840,953.7624732722794,walker_stand,7,DrQ
850000,850,977.2654440015804,walker_stand,7,DrQ
860000,860,952.1303275687188,walker_stand,7,DrQ
870000,870,966.0319646227864,walker_stand,7,DrQ
880000,880,917.011419512308,walker_stand,7,DrQ
890000,890,968.6780305356,walker_stand,7,DrQ
900000,900,964.622738536206,walker_stand,7,DrQ
910000,910,956.0096099880273,walker_stand,7,DrQ
920000,920,979.0094644675108,walker_stand,7,DrQ
930000,930,985.0017533879958,walker_stand,7,DrQ
940000,940,966.5684341897626,walker_stand,7,DrQ
950000,950,811.3532517612849,walker_stand,7,DrQ
960000,960,964.4800174582988,walker_stand,7,DrQ
970000,970,891.5610755475432,walker_stand,7,DrQ
980000,980,890.7648614680985,walker_stand,7,DrQ
990000,990,975.3322361382033,walker_stand,7,DrQ
1000000,1000,966.5900285718396,walker_stand,7,DrQ
1010000,1010,973.779245943961,walker_stand,7,DrQ
1020000,1020,954.77626416206,walker_stand,7,DrQ
1030000,1030,964.7519753640066,walker_stand,7,DrQ
1040000,1040,977.704338810428,walker_stand,7,DrQ
1050000,1050,970.4271610659068,walker_stand,7,DrQ
1060000,1060,983.9939043577272,walker_stand,7,DrQ
1070000,1070,963.5064013133272,walker_stand,7,DrQ
1080000,1080,966.8642831050583,walker_stand,7,DrQ
1090000,1090,965.4757290649162,walker_stand,7,DrQ
1100000,1100,984.731277437892,walker_stand,7,DrQ
1110000,1110,976.0059096823608,walker_stand,7,DrQ
1120000,1120,973.9584201220456,walker_stand,7,DrQ
1130000,1130,848.2659135254796,walker_stand,7,DrQ
1140000,1140,812.0955413024814,walker_stand,7,DrQ
1150000,1150,960.7496935152265,walker_stand,7,DrQ
1160000,1160,903.3614867512576,walker_stand,7,DrQ
1170000,1170,850.457040008983,walker_stand,7,DrQ
1180000,1180,702.0716410926062,walker_stand,7,DrQ
1190000,1190,496.2568113813892,walker_stand,7,DrQ
1200000,1200,845.3723596788823,walker_stand,7,DrQ
1210000,1210,926.7955121689804,walker_stand,7,DrQ
1220000,1220,955.0882318111468,walker_stand,7,DrQ
1230000,1230,949.912424279364,walker_stand,7,DrQ
1240000,1240,947.8471032343036,walker_stand,7,DrQ
1250000,1250,921.664897353778,walker_stand,7,DrQ
1260000,1260,932.39347456545,walker_stand,7,DrQ
1270000,1270,970.2434190233424,walker_stand,7,DrQ
1280000,1280,968.9798091217584,walker_stand,7,DrQ
1290000,1290,915.0609614031084,walker_stand,7,DrQ
1300000,1300,975.6984410907968,walker_stand,7,DrQ
1310000,1310,970.8182164519512,walker_stand,7,DrQ
1320000,1320,947.3043912916688,walker_stand,7,DrQ
1330000,1330,979.0527182807558,walker_stand,7,DrQ
1340000,1340,937.4514106318952,walker_stand,7,DrQ
1350000,1350,932.828770263442,walker_stand,7,DrQ
1360000,1360,959.0797528946484,walker_stand,7,DrQ
1370000,1370,969.5077237517536,walker_stand,7,DrQ
1380000,1380,969.7944692519168,walker_stand,7,DrQ
1390000,1390,961.723966178399,walker_stand,7,DrQ
1400000,1400,974.8094647996312,walker_stand,7,DrQ
1410000,1410,943.6051561684452,walker_stand,7,DrQ
1420000,1420,929.7983673233852,walker_stand,7,DrQ
1430000,1430,985.3069819863568,walker_stand,7,DrQ
1440000,1440,929.6880940144124,walker_stand,7,DrQ
1450000,1450,972.6082963987316,walker_stand,7,DrQ
1460000,1460,949.0986744834164,walker_stand,7,DrQ
1470000,1470,965.930141127324,walker_stand,7,DrQ
1480000,1480,920.2119863374548,walker_stand,7,DrQ
1490000,1490,971.1230399686624,walker_stand,7,DrQ
1500000,1500,927.0622892291708,walker_stand,7,DrQ
1510000,1510,970.0029287784968,walker_stand,7,DrQ
1520000,1520,964.98129232933,walker_stand,7,DrQ
1530000,1530,960.231224257872,walker_stand,7,DrQ
1540000,1540,967.7561620985668,walker_stand,7,DrQ
1550000,1550,965.0940634203238,walker_stand,7,DrQ
1560000,1560,964.6370664102552,walker_stand,7,DrQ
1570000,1570,958.6124960996856,walker_stand,7,DrQ
1580000,1580,975.9631590672168,walker_stand,7,DrQ
1590000,1590,939.4195590556144,walker_stand,7,DrQ
1600000,1600,982.2116727476626,walker_stand,7,DrQ
1610000,1610,983.0704728109424,walker_stand,7,DrQ
1620000,1620,972.4016830875678,walker_stand,7,DrQ
1630000,1630,979.6345150073691,walker_stand,7,DrQ
1640000,1640,973.8491312035272,walker_stand,7,DrQ
1650000,1650,981.5938134683488,walker_stand,7,DrQ
1660000,1660,984.4948319535176,walker_stand,7,DrQ
1670000,1670,947.5113235859764,walker_stand,7,DrQ
1680000,1680,957.9450157299684,walker_stand,7,DrQ
1690000,1690,979.89506241152,walker_stand,7,DrQ
1700000,1700,971.338166481122,walker_stand,7,DrQ
1710000,1710,982.325568502264,walker_stand,7,DrQ
1720000,1720,963.8047165246196,walker_stand,7,DrQ
1730000,1730,987.5240355114696,walker_stand,7,DrQ
1740000,1740,979.7158577134348,walker_stand,7,DrQ
1750000,1750,949.9927744569196,walker_stand,7,DrQ
1760000,1760,983.3535436535587,walker_stand,7,DrQ
1770000,1770,970.961255269404,walker_stand,7,DrQ
1780000,1780,976.701548797742,walker_stand,7,DrQ
1790000,1790,968.8842605749236,walker_stand,7,DrQ
1800000,1800,971.61815011702,walker_stand,7,DrQ
1810000,1810,961.6452229033004,walker_stand,7,DrQ
1820000,1820,977.826311137135,walker_stand,7,DrQ
1830000,1830,975.2874237765692,walker_stand,7,DrQ
1840000,1840,978.2012558648464,walker_stand,7,DrQ
1850000,1850,986.4826191645036,walker_stand,7,DrQ
1860000,1860,973.8808655881488,walker_stand,7,DrQ
1870000,1870,984.6919537270602,walker_stand,7,DrQ
1880000,1880,960.1496974153856,walker_stand,7,DrQ
1890000,1890,921.7514568814936,walker_stand,7,DrQ
1900000,1900,972.7276921628307,walker_stand,7,DrQ
1910000,1910,975.8968727011188,walker_stand,7,DrQ
1920000,1920,977.5840154804264,walker_stand,7,DrQ
1930000,1930,958.7091492818116,walker_stand,7,DrQ
1940000,1940,984.720679736862,walker_stand,7,DrQ
1950000,1950,981.95158399755,walker_stand,7,DrQ
1960000,1960,984.5719698575028,walker_stand,7,DrQ
1970000,1970,970.2922259349922,walker_stand,7,DrQ
1980000,1980,981.8023469121856,walker_stand,7,DrQ
1990000,1990,973.0650641358948,walker_stand,7,DrQ
2000000,2000,986.4873167592892,walker_stand,7,DrQ
2010000,2010,973.5400202642434,walker_stand,7,DrQ
2020000,2020,979.0223741364388,walker_stand,7,DrQ
2030000,2030,837.7922311462846,walker_stand,7,DrQ
2040000,2040,974.8576080626956,walker_stand,7,DrQ
2050000,2050,977.7613754313372,walker_stand,7,DrQ
2060000,2060,987.0431992863794,walker_stand,7,DrQ
2070000,2070,976.9283811960524,walker_stand,7,DrQ
2080000,2080,937.4819285471032,walker_stand,7,DrQ
2090000,2090,902.4756958870888,walker_stand,7,DrQ
2100000,2100,985.5897470123176,walker_stand,7,DrQ
2110000,2110,984.56010567769,walker_stand,7,DrQ
2120000,2120,976.5931728992372,walker_stand,7,DrQ
2130000,2130,869.4704177860837,walker_stand,7,DrQ
2140000,2140,982.2338234881944,walker_stand,7,DrQ
2150000,2150,932.5293855611012,walker_stand,7,DrQ
0,0,21.822261966105547,walker_walk,2,DrQ
10000,10,100.43677628439188,walker_walk,2,DrQ
20000,20,147.93588012280742,walker_walk,2,DrQ
30000,30,178.3779518685717,walker_walk,2,DrQ
40000,40,235.2640079112772,walker_walk,2,DrQ
50000,50,323.78271013598726,walker_walk,2,DrQ
60000,60,254.9176847798209,walker_walk,2,DrQ
70000,70,414.72524382197815,walker_walk,2,DrQ
80000,80,520.7278220921141,walker_walk,2,DrQ
90000,90,489.4363426455905,walker_walk,2,DrQ
100000,100,531.7815457794571,walker_walk,2,DrQ
110000,110,576.1278371728921,walker_walk,2,DrQ
120000,120,670.8504887217888,walker_walk,2,DrQ
130000,130,729.9236884106947,walker_walk,2,DrQ
140000,140,763.6775498257622,walker_walk,2,DrQ
150000,150,786.1009263940564,walker_walk,2,DrQ
160000,160,687.0419329082176,walker_walk,2,DrQ
170000,170,80.6522013048768,walker_walk,2,DrQ
180000,180,40.192932315531074,walker_walk,2,DrQ
190000,190,60.760525911201846,walker_walk,2,DrQ
200000,200,60.55248711605174,walker_walk,2,DrQ
210000,210,54.332093334532615,walker_walk,2,DrQ
220000,220,55.678472899503575,walker_walk,2,DrQ
230000,230,70.07305914305593,walker_walk,2,DrQ
240000,240,99.09287442114156,walker_walk,2,DrQ
250000,250,137.08967629803388,walker_walk,2,DrQ
260000,260,136.13692660335684,walker_walk,2,DrQ
270000,270,182.4812901627324,walker_walk,2,DrQ
280000,280,307.7109048526132,walker_walk,2,DrQ
290000,290,506.4722145326997,walker_walk,2,DrQ
300000,300,795.6266516542186,walker_walk,2,DrQ
310000,310,870.374506519767,walker_walk,2,DrQ
320000,320,652.5901006179247,walker_walk,2,DrQ
330000,330,849.8321924846869,walker_walk,2,DrQ
340000,340,841.4485303331128,walker_walk,2,DrQ
350000,350,882.8674673199614,walker_walk,2,DrQ
360000,360,907.3402818422036,walker_walk,2,DrQ
370000,370,924.0291941235316,walker_walk,2,DrQ
380000,380,927.0489162951412,walker_walk,2,DrQ
390000,390,925.28522959725,walker_walk,2,DrQ
400000,400,910.7269449378653,walker_walk,2,DrQ
410000,410,943.4188291375376,walker_walk,2,DrQ
420000,420,935.9477126987988,walker_walk,2,DrQ
430000,430,941.5902731112358,walker_walk,2,DrQ
440000,440,867.1850080501421,walker_walk,2,DrQ
450000,450,945.5854000378748,walker_walk,2,DrQ
460000,460,913.234699160372,walker_walk,2,DrQ
470000,470,864.1525221704362,walker_walk,2,DrQ
480000,480,942.8712552660054,walker_walk,2,DrQ
490000,490,926.8326878533082,walker_walk,2,DrQ
500000,500,958.9648296420752,walker_walk,2,DrQ
510000,510,955.36730084365,walker_walk,2,DrQ
520000,520,962.5600652782764,walker_walk,2,DrQ
530000,530,957.1645626516604,walker_walk,2,DrQ
540000,540,932.8849743358712,walker_walk,2,DrQ
550000,550,913.7736687423688,walker_walk,2,DrQ
560000,560,943.7180153948162,walker_walk,2,DrQ
570000,570,946.4355270518848,walker_walk,2,DrQ
580000,580,957.4022514099756,walker_walk,2,DrQ
590000,590,963.8147795046108,walker_walk,2,DrQ
600000,600,921.4032932385436,walker_walk,2,DrQ
610000,610,969.3496186063812,walker_walk,2,DrQ
620000,620,958.2904476562644,walker_walk,2,DrQ
630000,630,951.8103772239184,walker_walk,2,DrQ
640000,640,963.49163092979,walker_walk,2,DrQ
650000,650,959.4761359699548,walker_walk,2,DrQ
660000,660,954.9543314072693,walker_walk,2,DrQ
670000,670,967.7581712178888,walker_walk,2,DrQ
680000,680,965.4549078857848,walker_walk,2,DrQ
690000,690,947.362554139577,walker_walk,2,DrQ
700000,700,949.1654103064252,walker_walk,2,DrQ
710000,710,940.6924682200192,walker_walk,2,DrQ
720000,720,849.1638074653534,walker_walk,2,DrQ
730000,730,856.8329497763792,walker_walk,2,DrQ
740000,740,832.8002369322724,walker_walk,2,DrQ
750000,750,953.0207356855236,walker_walk,2,DrQ
760000,760,948.3499096186064,walker_walk,2,DrQ
770000,770,963.1390683197548,walker_walk,2,DrQ
780000,780,961.2829688398512,walker_walk,2,DrQ
790000,790,964.7713544225476,walker_walk,2,DrQ
800000,800,958.5925259564956,walker_walk,2,DrQ
810000,810,930.687122236864,walker_walk,2,DrQ
820000,820,938.8367684291284,walker_walk,2,DrQ
830000,830,865.9324058070547,walker_walk,2,DrQ
840000,840,958.2163101058716,walker_walk,2,DrQ
850000,850,960.7217401965512,walker_walk,2,DrQ
860000,860,960.4021191421724,walker_walk,2,DrQ
870000,870,965.7916715109044,walker_walk,2,DrQ
880000,880,940.9280678814016,walker_walk,2,DrQ
890000,890,950.1369388162484,walker_walk,2,DrQ
900000,900,958.5839220302954,walker_walk,2,DrQ
910000,910,961.7564068917108,walker_walk,2,DrQ
920000,920,963.7559456499092,walker_walk,2,DrQ
930000,930,957.205564312508,walker_walk,2,DrQ
940000,940,954.6964213534228,walker_walk,2,DrQ
950000,950,971.331494740752,walker_walk,2,DrQ
960000,960,946.6662627499176,walker_walk,2,DrQ
970000,970,964.6436402638252,walker_walk,2,DrQ
980000,980,969.191195145592,walker_walk,2,DrQ
990000,990,946.9094547235844,walker_walk,2,DrQ
1000000,1000,973.890250237592,walker_walk,2,DrQ
1010000,1010,963.6229746312912,walker_walk,2,DrQ
1020000,1020,960.4189793068372,walker_walk,2,DrQ
1030000,1030,956.4925880098856,walker_walk,2,DrQ
1040000,1040,966.569195974032,walker_walk,2,DrQ
1050000,1050,867.952981933999,walker_walk,2,DrQ
1060000,1060,954.574528012054,walker_walk,2,DrQ
1070000,1070,964.4370003896024,walker_walk,2,DrQ
1080000,1080,924.472666260481,walker_walk,2,DrQ
1090000,1090,877.5817922888124,walker_walk,2,DrQ
1100000,1100,938.1549026295684,walker_walk,2,DrQ
1110000,1110,957.3215909588324,walker_walk,2,DrQ
1120000,1120,959.8360819360788,walker_walk,2,DrQ
1130000,1130,939.6340726832484,walker_walk,2,DrQ
1140000,1140,951.5386875037786,walker_walk,2,DrQ
1150000,1150,946.8127108530424,walker_walk,2,DrQ
1160000,1160,958.4420148333244,walker_walk,2,DrQ
1170000,1170,961.1691677615188,walker_walk,2,DrQ
1180000,1180,950.60540230583,walker_walk,2,DrQ
1190000,1190,972.7164243137292,walker_walk,2,DrQ
1200000,1200,940.858804158024,walker_walk,2,DrQ
1210000,1210,969.9243755570308,walker_walk,2,DrQ
1220000,1220,932.156399506559,walker_walk,2,DrQ
1230000,1230,944.7325840055094,walker_walk,2,DrQ
1240000,1240,950.6555345447908,walker_walk,2,DrQ
1250000,1250,966.3278007477028,walker_walk,2,DrQ
1260000,1260,943.2360063856828,walker_walk,2,DrQ
1270000,1270,951.276990528494,walker_walk,2,DrQ
1280000,1280,922.2350170064104,walker_walk,2,DrQ
1290000,1290,963.500450167602,walker_walk,2,DrQ
1300000,1300,948.5399708539526,walker_walk,2,DrQ
1310000,1310,946.7057285255172,walker_walk,2,DrQ
1320000,1320,971.1115719867028,walker_walk,2,DrQ
